gene_id,NEUTRAL,SELECTED
FBgn0261575,0.015056872662824444,0.007622044887885679
FBgn0010238,0.033802516944442446,0.01872461248736053
FBgn0030763,0.06424647724875351,0.023915746951461238
FBgn0040837,,0.029086317722681353
FBgn0035216,0.010782293874962597,0.010009176026026712
FBgn0030425,0.014242484038101279,0.008989699978057077
FBgn0010019,0.019122490089723523,0.009713187161765915
FBgn0027521,0.018486568073248586,0.008635638840715915
FBgn0036815,0.06319571724957329,0.02387922968082428
FBgn0032843,0.012691716303731023,0.01090434639474358
FBgn0037778,0.017433314866663115,0.01598731763418882
FBgn0261041,0.007597758874153381,0.00478456516983346
FBgn0031668,0.06376572830076277,0.05270656724228153
FBgn0037503,0.05233749449601423,0.02905638023542629
FBgn0052762,0.11537035295955043,0.03360990860990861
FBgn0038516,0.11361807288661685,0.021791942321669193
FBgn0027620,0.0060323087335636995,0.0038755191907558426
FBgn0031127,0.09717461553059213,0.027136111073840015
FBgn0036046,0.04434176748350856,0.044410774410774415
FBgn0267390,0.006248065266801193,0.002720351581909204
FBgn0000529,0.02500851782721272,0.01552895342601704
FBgn0266418,0.007241431327361064,0.0035839200062987332
FBgn0036781,0.00739488039942956,0.0058950791510614916
FBgn0035439,0.015338564259154055,0.007618870366376014
FBgn0035499,0.11194298071450254,0.055631306945117795
FBgn0035102,0.027101754120300775,0.013033154226575777
FBgn0030851,0.023125098773973386,0.016066573757047082
FBgn0261994,0.033734343964044816,0.02945517793894417
FBgn0036213,0.05726637559309896,0.04457141356981101
FBgn0020388,0.011936719703321575,0.00798790829238515
FBgn0029959,0.03912264472423874,0.028949158795749712
FBgn0024222,0.010675165253943438,0.008289512906822281
FBgn0034496,0.013974348704107496,0.006821884207537682
FBgn0030266,0.004788654351535356,0.0020451599042952844
FBgn0034618,0.006025363563203942,0.0036183295456668632
FBgn0001187,0.022605737323915957,0.009948803184563702
FBgn0266053,0.00945547584844631,0.006107565843136131
FBgn0015575,0.01625132512519457,0.01006680867824703
FBgn0022984,0.025335366754893084,0.017116088621225205
FBgn0036165,0.037271009490624986,0.018245452493857645
FBgn0038617,0.02425157368440762,0.009268602789007416
FBgn0263237,0.02795551575000817,0.014947556107609913
FBgn0028658,0.01925924244591711,0.015507041894139043
FBgn0033234,0.02742644596957784,0.014260926272561605
FBgn0039481,0.03336810335522787,0.03709439092940194
FBgn0036018,0.012067652814876918,0.00593252324932785
FBgn0033072,0.028640634189454714,0.013408389589670222
FBgn0261792,0.05496189216427312,0.06000099206349209
FBgn0024330,0.03723622519899066,0.022782499479397596
FBgn0033240,0.016497986489393553,0.014275886819264874
FBgn0038397,0.006271993132118051,0.0031482915676651997
FBgn0038783,0.03142659712305401,0.01983670067306431
FBgn0037812,0.08532381013751206,0.025070453035821
FBgn0023415,0.0509304125321432,0.024326263105607964
FBgn0263314,0.09895188916022249,0.2526479591836735
FBgn0035495,,0.014107918606038907
FBgn0001208,0.022615201096682146,0.012198557984047145
FBgn0266451,,0.09710951621477937
FBgn0052521,0.036504230818736515,0.029320548917964585
FBgn0037044,0.022612796267382784,0.012750732166962745
FBgn0031837,0.027952575632988145,0.015706846441280564
FBgn0035558,0.02480322053581688,0.01299453644144083
FBgn0008651,0.020371839004074802,0.015886183666483367
FBgn0035713,0.006888663777465683,0.0032273124143626687
FBgn0031414,0.006722171268216441,0.002841353641493656
FBgn0037739,0.04999732309568306,0.01405700454494363
FBgn0259170,0.013808640010783756,0.00790776403614361
FBgn0003114,0.04397521338036912,0.022986568350011137
FBgn0004106,0.02464867366128664,0.018675678413161978
FBgn0039744,inf,inf
FBgn0050197,inf,0.040085137085137085
FBgn0038126,0.022830961257470847,0.014704297010566808
FBgn0032162,0.03529036253924647,0.01864357142857143
FBgn0027780,0.009229100202779351,0.005164411917348543
FBgn0035059,0.043334707010900524,0.023459351990684198
FBgn0036899,0.01813686621939501,0.007651946679111286
FBgn0285950,0.12232710506613757,0.033497969547929975
FBgn0032727,0.02594978995308301,0.015425770501384894
FBgn0020764,0.02683369934230922,0.011614605860956362
FBgn0033177,0.015322718461380709,0.007840557069826285
FBgn0263998,0.006359319850043762,0.0040099638348091455
FBgn0286071,0.007471223132492063,0.004180906142044741
FBgn0052062,,
FBgn0032787,0.02376152508352716,0.01523731426304853
FBgn0263400,0.04373106003386355,0.024887725397341652
FBgn0032154,0.013546998099183817,0.010441358474228661
FBgn0029818,0.01697366919732089,0.01073734528382112
FBgn0051337,0.14650368480725626,0.064
FBgn0036504,0.024417818999344965,0.013131611824087824
FBgn0051956,0.013896858290094233,0.009935756064702662
FBgn0011217,0.05267055860805862,0.029871441689623503
FBgn0000303,0.014748474321889294,0.00839028635040287
FBgn0036600,,inf
FBgn0000411,0.04025110349389,0.024846252164411112
FBgn0037165,0.03966311740907049,0.017575702193656777
FBgn0039261,0.012347967723593225,0.008203598058964964
FBgn0029117,0.030771482605874152,0.016487980620205848
FBgn0031364,0.15570064951074566,0.050985966935793936
FBgn0051424,0.01468005018930358,0.012753111116152719
FBgn0035217,0.02184570590636922,0.012690457084978785
FBgn0044049,inf,0.03273299319727891
FBgn0001091,0.06467293144251046,0.017986670354555524
FBgn0037022,0.017145053588246112,0.011711650713546386
FBgn0086900,inf,0.05131467321851937
FBgn0038196,inf,0.2683166250998419
FBgn0050022,0.025945887015325388,0.020361542083008506
FBgn0001169,0.01254751055565412,0.005392637641942736
FBgn0052708,0.03407474115511966,0.023615275562643985
FBgn0031286,0.022324528337694275,0.012736640842346708
FBgn0028646,0.0148655709313057,0.007587011930994041
FBgn0027492,0.012017126716368932,0.00824671169300004
FBgn0037881,0.01649901011508827,0.011310402157734928
FBgn0038342,0.039673929761696584,0.03585898879753922
FBgn0036075,0.031112066669215944,0.03729429039575144
FBgn0038147,0.10164441022957507,0.06703724731576657
FBgn0032692,0.03288697943620603,0.010363453224503109
FBgn0035160,0.029525541732484607,0.018590545966642037
FBgn0025836,0.006606891586651915,0.003668503300413539
FBgn0027518,0.01328055171194896,0.0072650574348489105
FBgn0034827,0.01393298859879543,0.007827257686964772
FBgn0002592,0.06826221585158565,0.03571414944494773
FBgn0265296,0.006004739595138009,0.0033008925197170053
FBgn0032322,0.09250334559520165,0.03640888394120158
FBgn0004590,,0.03456781013599195
FBgn0035762,0.011293409223439414,0.009874311375250919
FBgn0039944,0.03503877152182258,0.01666263150708852
FBgn0035283,,0.0266340836227812
FBgn0038163,0.01204712225902959,0.010069481951029394
FBgn0032640,0.0348824374859277,0.0243175350357391
FBgn0045497,0.022141745847586977,0.014912651100326172
FBgn0040371,0.03466461466315779,0.02186049474030243
FBgn0031562,0.0744799297924298,0.023490530303030305
FBgn0085390,0.011101398674714893,0.005102279554185704
FBgn0035901,0.011984558685286282,0.00783747995494584
FBgn0001970,0.017597357523707873,0.009791193734760093
FBgn0267698,0.01571366245404019,0.006587307020261296
FBgn0085464,0.04669662307132502,0.01866985760139698
FBgn0033942,0.06308295345227163,inf
FBgn0046874,0.010453318460773272,0.005204217019625513
FBgn0028926,0.10505470867744623,0.077880040905251
FBgn0014340,0.014361418359950893,0.006632784457585435
FBgn0052354,0.01785414593096862,0.009659192863519492
FBgn0040255,0.01714187269486782,0.009701250752442095
FBgn0036426,0.03899622929168231,0.2271751935488199
FBgn0069056,0.03156404036118419,0.017031778821889478
FBgn0000449,0.020491580844397995,0.014998255069042492
FBgn0030207,0.023483457791563935,0.012845520133037747
FBgn0266709,0.0240464619368417,0.014829313982731237
FBgn0250827,0.040229009444039204,0.041025050651424276
FBgn0000307,0.0066511377351887915,0.003298456272561369
FBgn0037379,0.011655022309540831,0.005596632666022859
FBgn0266083,0.005131300039867635,0.0027408325205727398
FBgn0028703,0.014069761529277728,0.0066947721981923895
FBgn0037759,0.01856998881997675,0.008540768204109405
FBgn0029833,0.08252872831445085,0.04212109044801353
FBgn0037669,0.037292433195453126,0.036520844235129954
FBgn0031469,0.01493584832452908,0.010385640274927176
FBgn0030053,0.03401973715346417,0.01152476877404752
FBgn0029867,0.02755848377391472,0.02161491971275835
FBgn0250848,0.01903486038003785,0.010751055734978237
FBgn0037126,0.1254174956637078,0.03157571375124711
FBgn0039651,0.030477637401991078,0.01763060478134479
FBgn0034194,0.016014489361859213,0.013535880145481882
FBgn0263656,inf,inf
FBgn0031638,0.019836430394986403,0.01482056994211374
FBgn0025185,0.015067995093143896,0.011476700227590574
FBgn0051268,0.01988864477901143,0.014964163257276833
FBgn0259966,0.05014739229024943,0.218718253968254
FBgn0039829,0.08475000048356401,0.013759387205818017
FBgn0034897,0.02160574559329982,0.012766438243604152
FBgn0265257,inf,0.06544444444444444
FBgn0037908,0.04423980991867087,0.01812465890732069
FBgn0034928,0.03411988895967872,0.016235894123262172
FBgn0260453,0.019911745761375145,0.018206943421883733
FBgn0025878,0.01998584690681284,0.012712931646133945
FBgn0036410,0.013306474795293281,0.009145768995596878
FBgn0000180,0.021401792391442145,0.011864593495858375
FBgn0260653,0.02852346033866467,0.014112059686446656
FBgn0004054,0.0263516257331997,0.02469732783450316
FBgn0052847,0.0452541188043845,0.02236772486772487
FBgn0036813,0.03518227794048464,0.012534498839068894
FBgn0259150,0.010512921159628305,0.004269709059770347
FBgn0004368,0.005793358095182498,0.0032059233294624437
FBgn0034570,0.006818853906787265,0.004662121692422463
FBgn0032052,0.022599677062853485,0.014576831835233783
FBgn0036938,0.04930855400011244,0.036756453423120096
FBgn0034945,0.03266441270099628,0.026994243851386705
FBgn0259238,0.09872914621950751,0.034532312925170075
FBgn0003086,,0.022964809000523285
FBgn0031995,0.007724741470587393,0.005620976301873788
FBgn0051131,0.027602766757657937,0.01728341248114127
FBgn0029894,0.050198948718704894,0.024869278492389707
FBgn0034846,0.03946201352657523,0.019635205813778325
FBgn0034328,inf,0.05643716365938589
FBgn0003896,0.022946499732027198,0.010984832165214467
FBgn0037819,0.031740994563577124,0.01844253375539559
FBgn0030403,0.01489128757353332,0.007925596629180146
FBgn0037566,0.029436952334198914,0.016896435750693516
FBgn0035856,,
FBgn0259953,0.1281830258886536,0.03522675736961451
FBgn0038581,0.02079922370698223,0.014285257999871282
FBgn0039158,0.024075539229463275,0.014777409389633022
FBgn0039682,0.06480977826630872,0.040187010588672634
FBgn0023023,0.028037696927622757,0.009894303660602483
FBgn0036851,0.03808249102896268,0.013006096203766249
FBgn0287597,0.02751864789274045,0.022181339084781898
FBgn0267336,0.08909054324118428,0.0246464956714873
FBgn0036462,0.02866641360247803,0.016523553679541735
FBgn0001105,0.031240450645387042,0.013763737658467926
FBgn0261550,0.013242361220336896,0.005746961873349205
FBgn0050103,0.014806128388716153,0.00822714448405666
FBgn0001280,0.07478729783924588,0.03457369614512472
FBgn0036030,0.027592273667433543,0.015546726071122466
FBgn0034521,0.01992733857347592,0.014465426187308611
FBgn0000711,0.021618329976219503,0.01232591692291542
FBgn0039224,0.022729520696169105,0.01728694187147547
FBgn0033554,0.035011505588428665,0.058178571428571434
FBgn0032315,inf,inf
FBgn0051949,0.050020666777961215,0.027309938257990208
FBgn0286979,0.016884972095349216,0.013602059589959182
FBgn0032398,0.01873502944079618,0.010571587794268181
FBgn0027052,0.02267229934046215,0.021488248837747165
FBgn0020653,0.02562376965227415,0.008883107151101846
FBgn0035724,0.01702737263655242,0.007540319141652476
FBgn0037548,0.021420047905067394,0.01094358806312821
FBgn0052087,0.027780317681910395,0.013748660325211168
FBgn0031980,inf,0.22602891156462585
FBgn0015522,0.066654327190193,0.027369699254411427
FBgn0025366,0.0378012324988389,0.02031696375552519
FBgn0067779,0.012526080191687276,0.005545828057555813
FBgn0033564,0.009948603579023956,0.006430712756474458
FBgn0029751,0.03382790267811766,0.03427269189136766
FBgn0261804,0.012059029875236498,0.0055040029339133555
FBgn0005411,0.018546260172812776,0.009793392283774785
FBgn0024887,0.024993335418067565,0.016040431861637765
FBgn0032685,0.008355637004191617,0.004716958405638226
FBgn0265192,0.03126486456241853,0.021125660615330943
FBgn0035532,0.02878540012908438,0.018256977559488706
FBgn0027550,0.020858973337221334,0.009194975803700909
FBgn0034114,0.01766821236626563,0.009494473409696034
FBgn0004395,0.013127803752076696,0.010099348899339305
FBgn0032376,0.04598223219321475,0.01890305282222421
FBgn0261068,0.05990372502277264,0.033190476190476194
FBgn0262624,0.03854242312966459,0.022724171420397402
FBgn0003514,0.054658437008248656,0.03713633226162525
FBgn0039838,0.031223123687765555,0.019416948204295365
FBgn0031523,0.025781417098402204,0.015766065448594345
FBgn0036807,0.028475156125151443,0.019041240932111837
FBgn0260474,0.027695440719439256,0.0137479353940642
FBgn0015371,0.009543572143032851,0.005517337752103765
FBgn0050290,0.08376432234855019,0.027331757220794655
FBgn0003175,0.006552053031946616,0.004191137294874446
FBgn0036327,0.03325171930658293,0.015461163504533856
FBgn0035464,0.01917687382479802,0.015926151859999904
FBgn0028402,0.019547287708991893,0.012221475089147336
FBgn0035735,0.1511612969912483,0.04380615263857022
FBgn0003206,0.06975400639119733,0.041977731263445554
FBgn0032150,0.02631618216097551,0.022019957044248875
FBgn0036279,0.008539015179948161,0.004300804480381634
FBgn0262899,0.039641987802160966,0.04355379188712523
FBgn0005666,0.0011542151420937984,0.0005754172943539683
FBgn0039554,0.013369253948488197,0.008470510003911705
FBgn0015663,0.01509894661693962,0.011592660092228485
FBgn0037756,0.02459736897339725,0.01521281031569716
FBgn0037185,0.027120639306879905,0.0164761132924329
FBgn0039800,0.09902989524212052,0.12739006952643314
FBgn0003969,0.00953195645487514,0.0058333425071727405
FBgn0037141,0.010510485084237456,0.005624416320985245
FBgn0029761,0.011721961025188526,0.006231266017062896
FBgn0030766,0.019756528308763267,0.0105507682992177
FBgn0000052,0.007972579234545727,0.004267401011136771
FBgn0030544,inf,0.029280481222012683
FBgn0039115,0.035473351442455885,0.02673340524023578
FBgn0038446,,inf
FBgn0040382,0.037168480725623586,0.01586031106800339
FBgn0034142,0.02224122808633493,0.011951127679181755
FBgn0052499,0.01848704201261614,0.011945267513823082
FBgn0033364,0.05831731576072695,0.03314483710605594
FBgn0036911,0.020565221870048743,0.021237161222940306
FBgn0051633,0.018085521348494685,0.01555335572705277
FBgn0053285,0.02751129788131509,inf
FBgn0038242,inf,inf
FBgn0039417,0.023275961595407242,0.017091526302627703
FBgn0036936,inf,0.016360355112041897
FBgn0034568,0.009641606854581082,0.005320796656255393
FBgn0052082,0.010446563329432154,0.006507563657836206
FBgn0038535,0.014289968966003272,0.007961158172174866
FBgn0050462,0.025363046293799582,0.015763091814863395
FBgn0026873,0.047209591168925716,0.0315386626668678
FBgn0031779,0.02815690463469426,0.013739846786725182
FBgn0002579,0.11718880729801251,0.059495464852607705
FBgn0263396,0.029101442024178092,0.01845079432414439
FBgn0261532,0.010188288945171958,0.009446186829665623
FBgn0283503,0.007105649048127005,0.002664420730650166
FBgn0033973,0.015617582407017033,0.010290177707600923
FBgn0039876,0.03305610375242964,0.0208242359309553
FBgn0036419,,
FBgn0037746,0.02089399266809407,0.009364481093617526
FBgn0034368,0.018543769993197335,0.012119079546860246
FBgn0037490,0.0334254993295615,0.015088025717219724
FBgn0041171,0.011414262122344938,0.003493919556358293
FBgn0037749,0.06760485732941694,0.029415539828332914
FBgn0003612,0.020075605804133874,0.00989265567030119
FBgn0040394,0.023945138903162154,0.011404801853174384
FBgn0031065,0.049162000432165995,0.021462708692743727
FBgn0035526,0.019819909231558158,0.013996039537574684
FBgn0052626,0.0117251936939623,0.009438657454096989
FBgn0034425,0.015663633104601865,0.009203467164489046
FBgn0040230,0.016686871681916588,0.00886102886381944
FBgn0052073,,inf
FBgn0014857,inf,0.050372004357298474
FBgn0039779,0.014615572634019653,0.011040199175103413
FBgn0031372,0.031469705654549165,0.012446311858076564
FBgn0037697,0.05894940608914977,0.034878011318487515
FBgn0031590,0.014024437931690684,0.010294533833423995
FBgn0036754,0.015161813979647037,0.00971737303694092
FBgn0259194,0.012679992219694456,0.009521725611437768
FBgn0004516,0.02530090152939699,0.01044081319423844
FBgn0028836,0.03476477649951149,0.019676779296790865
FBgn0051125,0.02756925230062682,0.01590004273419044
FBgn0030259,0.09743781350924209,inf
FBgn0035169,0.02947818509064866,0.023947000628861535
FBgn0039521,inf,0.021549720033435627
FBgn0260462,0.016197715561190967,0.008080389599421697
FBgn0028562,0.028372287232349358,0.01601695582747955
FBgn0039638,0.01572929829663181,0.009376866478129842
FBgn0029687,0.03635101874317999,0.022810689698318128
FBgn0032955,0.014013289719092013,0.008725375995480619
FBgn0038213,0.02720554862083897,0.02006963434261989
FBgn0041630,0.0209616174370832,0.009608018403752779
FBgn0034401,0.009675464970341741,0.004973560477786868
FBgn0259164,0.014976618755198895,0.008607154186057614
FBgn0052792,0.015689783923221248,0.012094774844887822
FBgn0027513,0.02349562056518783,0.01920745507603548
FBgn0037235,0.035279421406967416,0.021612083563343418
FBgn0034128,0.02821507596658649,0.015093789352288205
FBgn0037181,0.04117279237714778,0.025851951819081054
FBgn0032654,0.03366659453133105,0.03866975308641975
FBgn0029606,inf,0.08766383466683167
FBgn0053329,0.02281664944555877,0.010039543970477323
FBgn0035915,0.019887407617779407,0.010590674586373196
FBgn0016697,0.04028185641082989,0.021803564247860147
FBgn0283652,0.02807293058969277,0.013644768612045933
FBgn0030804,0.03662059237087394,0.030092272806558525
FBgn0014073,0.010374179414618104,0.004566176955014145
FBgn0035022,,0.06571043952162833
FBgn0035508,0.013560993335268832,0.008274951711562253
FBgn0026257,0.022748002033566795,0.016983886945089295
FBgn0036805,inf,0.028045989990731525
FBgn0003865,0.0486748800907081,0.029766539708147115
FBgn0034076,0.01730379096105478,0.00908357764236763
FBgn0034081,0.04165606620869297,0.027851666592925334
FBgn0001297,0.024357050246956953,0.009449792681343905
FBgn0039342,0.08860064971129131,0.06685717273334674
FBgn0050047,0.011285360654762313,0.006406242010593384
FBgn0033368,0.028429834804010568,0.014822676289991083
FBgn0261955,0.0233528037616204,0.014839743872636032
FBgn0261445,0.027453138097197113,0.015900347019345878
FBgn0003463,0.012429278437489439,0.007669576609317314
FBgn0261537,inf,0.04248735391592535
FBgn0039040,0.02999207789228451,0.014899508905965753
FBgn0028544,inf,0.02969133910334739
FBgn0053460,0.028336790868855617,0.018785612891880403
FBgn0035736,0.06971696697537386,0.028063688836416106
FBgn0259243,0.026685578488023887,0.011503474719804155
FBgn0022936,0.024211653974881453,0.020399209406698458
FBgn0027836,0.0201359077258478,0.008570362575584096
FBgn0036105,0.045096371882086164,0.027231404958677687
FBgn0085512,inf,inf
FBgn0085471,0.03171713576087059,0.020268700995973724
FBgn0262104,0.06435285630406141,inf
FBgn0069354,0.038493955055872844,0.021645992710554767
FBgn0051638,0.01873995238927677,0.009270010410765158
FBgn0037783,0.04291383219954649,0.038383855682556985
FBgn0034721,0.07715662215115889,0.0447200176366843
FBgn0001250,0.0075926165594111545,0.0042443384814896245
FBgn0039195,0.02171961595466412,0.014615350134717764
FBgn0032884,0.07625367214855852,0.07626832955404383
FBgn0030990,0.020107113802497203,0.015786231954608834
FBgn0011693,0.030759097015825004,0.015595011588828301
FBgn0031275,0.009430482398137405,0.004969291818115757
FBgn0040765,0.03116495869854426,0.017186628155052876
FBgn0027945,0.06192028705421563,0.03094415451365732
FBgn0029740,0.040879756618252557,0.04760517981297202
FBgn0030224,0.03450779636827982,0.018077169739294532
FBgn0037313,0.0739174402520871,0.03383289241026717
FBgn0030364,0.04135061850386346,0.024699688447968167
FBgn0033970,0.03508325837805568,0.02757033924680984
FBgn0038492,0.005904720026945505,0.003483270995292492
FBgn0051221,0.046955185509443755,0.02792824798764822
FBgn0035568,0.029868929734862534,0.020986460029976426
FBgn0050364,0.0551921877784738,0.019591393115431576
FBgn0035430,0.018672929566263728,0.00779033132410731
FBgn0011474,0.014373262240457003,0.0067873248027095585
FBgn0019830,0.04122050655589299,0.019239193764793813
FBgn0015664,0.015663836720813975,0.008931386547438937
FBgn0033893,inf,0.022742504409171076
FBgn0036302,0.014292211891176297,0.0075175041279935614
FBgn0051848,0.0669528957449833,0.028692858728573013
FBgn0031718,0.029291008341675098,0.02396259559131981
FBgn0037757,0.015242494797653678,0.006428290591355362
FBgn0030074,0.044738723495604066,0.029488783711540116
FBgn0030696,0.01890731317350291,0.013347270012610421
FBgn0038694,inf,0.019133928373505048
FBgn0037332,0.009033991048486154,0.00539214241350639
FBgn0051163,0.05910230696151414,0.04857489292013102
FBgn0028370,0.012511388945658005,0.005847456651263483
FBgn0039131,0.02007138352686662,0.012447870428967413
FBgn0085236,0.07507940607372426,inf
FBgn0262866,0.010906492841266494,0.00590115229887025
FBgn0034240,0.0049936261747550986,0.0027023877999844004
FBgn0029587,0.04795241888595407,0.03484522921393806
FBgn0260859,0.07000722395439658,0.04113747243617373
FBgn0036819,0.026151920912090457,0.025759727972760556
FBgn0032086,0.03109334424430734,0.01916281468974642
FBgn0029660,0.014739525409008875,0.013714382169138572
FBgn0025638,0.11526108591584783,0.035998877665544333
FBgn0036614,0.015119422118950544,0.009270310446404329
FBgn0030122,0.02511827922922153,0.013758386740447538
FBgn0261535,0.011535361334715047,0.00870719510377178
FBgn0029118,0.023632090299205342,0.011641415483966898
FBgn0003082,0.015448286615612927,0.00891939192633918
FBgn0026417,0.0316133167302167,0.021346855011708677
FBgn0030438,0.011490462612234633,0.007647753183665935
FBgn0038312,0.030332635089302486,0.014437748648893172
FBgn0029003,0.03763165639080028,0.02369535541280582
FBgn0036112,inf,0.05179563361614644
FBgn0033926,0.0593413336824995,0.022916650879353354
FBgn0039637,0.014125009855387855,0.008436163303481117
FBgn0085476,0.020077307988932924,0.012330052929429965
FBgn0051862,0.032413191369001185,0.024089310752514817
FBgn0030276,0.02237426007495149,0.0090917449953151
FBgn0263278,0.019671877651989578,0.0127820072270458
FBgn0051207,0.029977338474792656,0.02099832503047236
FBgn0033136,0.0610420979714071,0.024534943514987882
FBgn0011741,0.021447335845101268,0.011839138201386048
FBgn0029820,0.02013801348478622,0.015902804976786304
FBgn0032596,0.03740917301168248,0.027779859168470554
FBgn0003979,0.33584981762065097,0.1372506634105854
FBgn0032151,0.020214949335986585,0.009831419562566345
FBgn0263608,0.021607490304854225,0.015169676795883316
FBgn0034792,0.015954592756262292,0.006444299827748405
FBgn0032397,0.015751297880511127,0.009499108138227932
FBgn0031003,0.0348181985125474,0.018264970203190036
FBgn0004841,0.022172826869128942,0.013443358737666755
FBgn0029848,0.01683767324465404,0.0102383695337715
FBgn0260243,0.016832730344084564,0.008249571099190911
FBgn0033782,0.03195498748993136,0.01937271060374273
FBgn0026570,0.026963738805912497,0.01923239287098449
FBgn0003023,0.009922631810986902,0.007107088836262593
FBgn0033716,0.04125788661697097,0.030135922996649644
FBgn0038546,0.02481633473804397,0.01381398656818387
FBgn0050088,0.03534322591368118,0.020207924040848597
FBgn0038076,0.017191531949267463,0.01147411735148913
FBgn0039347,0.015670579538464444,0.009659212220222119
FBgn0263456,0.00992864154889297,0.004390026045126895
FBgn0051473,0.04870587142075729,0.020149972633772596
FBgn0022359,0.0394407050100742,0.012242737667749495
FBgn0262607,0.1448611111111111,0.034778407659360036
FBgn0285879,0.010846699395868705,0.005101587560240423
FBgn0250843,0.033565185699541235,0.015222390760225657
FBgn0036811,inf,0.076368791723463
FBgn0039038,0.03054505815887167,0.011991575059211402
FBgn0259707,0.058999217937595355,0.023173448105778933
FBgn0033243,0.04385831012755846,0.034097515732131115
FBgn0033713,0.012542366406854992,0.007964599941963451
FBgn0032636,0.0165041853705941,0.01416962102498423
FBgn0034826,0.021485902015117714,0.01760046116137603
FBgn0038092,0.02311759015593793,0.014802185469848688
FBgn0032090,0.03266181951318664,0.026725083274622596
FBgn0038130,0.03589035387837597,0.018206762039241632
FBgn0263594,0.03952876671523561,0.007783308131792552
FBgn0034478,0.047174821030340514,0.050130034107306834
FBgn0261999,0.007195162090438054,0.004607712600840813
FBgn0034479,0.022557601750227294,0.011819336809675418
FBgn0085440,0.013942089155027673,0.007293310767142909
FBgn0037894,0.010043959960272394,0.0050423780651843745
FBgn0029963,0.027788428767756404,0.015170822250998911
FBgn0035336,0.009331200900494293,0.007903114861298233
FBgn0027951,0.01230421339642316,0.006032453702140275
FBgn0031309,0.034712179080187935,0.024231669755208716
FBgn0028689,0.022809152521936913,0.014337676000617805
FBgn0038210,0.039482340614208744,0.016908378556730205
FBgn0265356,0.008601907221440688,0.0033615974598952963
FBgn0086674,0.020827510523621168,0.01585706205823574
FBgn0264294,0.09960027498430503,0.05194370003893813
FBgn0031716,0.02249410326673404,0.015176964335697022
FBgn0036814,0.005900260451162042,0.0030312114162817727
FBgn0033573,0.06695121296194292,0.03304906204906205
FBgn0040396,0.052475089394732256,0.07127897455278406
FBgn0031785,0.006600686270495549,0.004562333226189388
FBgn0023527,0.02141980159119418,0.008136658646341246
FBgn0010408,0.06418768191728355,0.038401234567901225
FBgn0029105,0.014483549215455253,0.0073105007027178676
FBgn0005779,0.02441788086506122,0.01382339321565856
FBgn0024352,0.01760968702045426,0.012676603973932892
FBgn0023181,0.022904899430035767,0.012050685946277557
